postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females
83322,59.0,35.9,24722.0,15912.0,35.0,24.0
83323,1970.0,31.0,46573.0,18263.0,1121.0,849.0
83324,810.0,31.1,44524.0,15442.0,438.0,372.0
83325,765.0,49.6,40069.0,23383.0,374.0,391.0
83327,1137.0,38.7,38750.0,19587.0,618.0,519.0
83328,5239.0,38.6,42098.0,18591.0,2481.0,2758.0
83330,6422.0,36.0,33904.0,18113.0,3360.0,3062.0
83332,2595.0,49.4,36935.0,23168.0,1203.0,1392.0
83333,11062.0,39.9,76481.0,35089.0,5656.0,5406.0
83334,2113.0,36.2,39598.0,18330.0,1102.0,1011.0
83335,1918.0,35.5,43083.0,21626.0,1022.0,896.0
83336,4644.0,35.7,40960.0,18832.0,2350.0,2294.0
83337,27.0,63.1,-666666666.0,141063.0,22.0,5.0
83338,19709.0,30.9,40131.0,16581.0,9938.0,9771.0
83340,4231.0,51.1,60840.0,48819.0,2115.0,2116.0
83341,6796.0,34.2,50412.0,21193.0,3371.0,3425.0
83342,1657.0,26.6,45065.0,15352.0,827.0,830.0
83344,994.0,32.8,42614.0,19909.0,496.0,498.0
83346,1508.0,37.0,42708.0,19924.0,700.0,808.0
83347,3528.0,33.5,46820.0,19320.0,1780.0,1748.0
83348,96.0,62.4,56458.0,35269.0,55.0,41.0
83349,1091.0,31.5,42083.0,16006.0,558.0,533.0
83350,12338.0,35.1,42711.0,19725.0,6347.0,5991.0
83352,3381.0,35.6,41161.0,17264.0,1725.0,1656.0
83353,1280.0,52.4,61053.0,42221.0,691.0,589.0
83354,13.0,-666666666.0,-666666666.0,,7.0,6.0
83355,5379.0,29.8,42953.0,16598.0,2843.0,2536.0
83401,40160.0,29.6,47822.0,20351.0,20060.0,20100.0
83402,25335.0,35.3,46414.0,22552.0,12687.0,12648.0
83404,21716.0,37.0,56230.0,28146.0,10526.0,11190.0
83406,15828.0,29.5,58100.0,22534.0,7897.0,7931.0
83414,410.0,43.5,42316.0,40151.0,213.0,197.0
83420,2485.0,46.0,44569.0,23007.0,1300.0,1185.0
83421,333.0,45.5,38942.0,21817.0,213.0,120.0
83422,3782.0,33.2,52292.0,22034.0,1872.0,1910.0
83423,691.0,33.6,34500.0,20516.0,368.0,323.0
83424,102.0,49.6,-666666666.0,,59.0,43.0
83425,814.0,35.4,51125.0,19559.0,461.0,353.0
83427,1441.0,27.0,54519.0,16295.0,758.0,683.0
83428,307.0,55.3,43864.0,24373.0,179.0,128.0
83429,908.0,60.6,52500.0,36008.0,481.0,427.0
83431,772.0,34.6,45938.0,17811.0,398.0,374.0
83433,6.0,-666666666.0,-666666666.0,,2.0,4.0
83434,2020.0,29.9,53750.0,19605.0,1087.0,933.0
83435,451.0,39.2,42917.0,18710.0,243.0,208.0
83436,334.0,37.2,36250.0,16887.0,185.0,149.0
83440,35636.0,22.9,31441.0,15143.0,17455.0,18181.0
83442,19258.0,30.3,54145.0,20100.0,9467.0,9791.0
83443,1047.0,38.1,39663.0,16458.0,487.0,560.0
83444,1311.0,28.8,37232.0,12845.0,716.0,595.0
83445,6698.0,31.1,43354.0,17239.0,3510.0,3188.0
83446,33.0,67.7,18824.0,18245.0,19.0,14.0
83448,2339.0,26.4,54342.0,17729.0,1241.0,1098.0
83449,211.0,43.3,51250.0,23593.0,135.0,76.0
83450,1043.0,30.1,42583.0,19198.0,551.0,492.0
83451,885.0,31.9,36750.0,17882.0,433.0,452.0
83452,857.0,46.7,64133.0,25618.0,505.0,352.0
83454,528.0,29.9,53125.0,17095.0,246.0,282.0
83455,5400.0,34.4,49277.0,22109.0,2903.0,2497.0
83460,826.0,18.9,-666666666.0,4035.0,239.0,587.0
83462,498.0,54.1,28810.0,19320.0,252.0,246.0
83463,81.0,60.1,17250.0,13325.0,60.0,21.0
83464,386.0,32.3,34688.0,17670.0,183.0,203.0
83465,132.0,48.4,55469.0,21713.0,71.0,61.0
83466,308.0,39.5,82986.0,40792.0,211.0,97.0
83467,6161.0,50.1,34936.0,23939.0,3002.0,3159.0
83468,145.0,62.3,27266.0,21526.0,61.0,84.0
83469,43.0,64.9,31172.0,26249.0,29.0,14.0
83501,34185.0,41.2,46046.0,24596.0,16944.0,17241.0
83520,150.0,64.5,31071.0,22369.0,87.0,63.0
83522,2522.0,38.1,47026.0,19147.0,1433.0,1089.0
83523,711.0,47.9,47679.0,24790.0,364.0,347.0
83524,1064.0,45.7,51310.0,21177.0,526.0,538.0
83525,483.0,55.5,25625.0,15984.0,345.0,138.0
83526,358.0,46.3,41591.0,18171.0,191.0,167.0
83530,5557.0,48.3,39116.0,18503.0,2653.0,2904.0
83533,87.0,58.7,41932.0,29653.0,45.0,42.0
83535,1158.0,41.5,59722.0,27414.0,616.0,542.0
83536,4017.0,47.5,35546.0,18808.0,1985.0,2032.0
83537,1065.0,52.0,48917.0,24666.0,566.0,499.0
83539,2112.0,49.2,32778.0,18857.0,1100.0,1012.0
83540,2437.0,32.0,38558.0,17060.0,1254.0,1183.0
83541,973.0,51.3,44250.0,26588.0,455.0,518.0
83542,196.0,34.3,48452.0,16904.0,113.0,83.0
83543,682.0,46.2,40000.0,22229.0,387.0,295.0
83544,5944.0,47.9,41364.0,19821.0,3245.0,2699.0
83545,543.0,50.0,53068.0,23863.0,297.0,246.0
83546,788.0,49.4,50357.0,20896.0,459.0,329.0
83547,218.0,55.1,27813.0,13514.0,112.0,106.0
83548,148.0,31.0,36250.0,14764.0,64.0,84.0
83549,844.0,57.3,32298.0,21014.0,450.0,394.0
83552,1013.0,46.5,36579.0,19285.0,581.0,432.0
83553,1021.0,57.3,38068.0,21014.0,569.0,452.0
83554,518.0,55.7,32667.0,23307.0,249.0,269.0
83555,504.0,54.4,36528.0,20830.0,239.0,265.0
83601,47.0,74.3,22750.0,16538.0,30.0,17.0
83602,16.0,58.7,-666666666.0,30113.0,6.0,10.0
83604,809.0,37.0,32159.0,16468.0,444.0,365.0
83605,39427.0,30.1,37729.0,15660.0,19370.0,20057.0
83607,23157.0,34.8,47753.0,19157.0,11631.0,11526.0
83610,921.0,50.5,33750.0,21549.0,477.0,444.0
83611,2794.0,51.2,43164.0,27481.0,1551.0,1243.0
83612,1995.0,54.3,37321.0,22118.0,1020.0,975.0
83615,951.0,53.8,40662.0,18276.0,456.0,495.0
83616,23181.0,41.0,82159.0,39399.0,11410.0,11771.0
83617,15295.0,42.6,42416.0,20536.0,7705.0,7590.0
83619,7127.0,40.2,50298.0,21647.0,3400.0,3727.0
83622,1360.0,57.9,32917.0,24236.0,665.0,695.0
83623,1511.0,46.9,31453.0,19544.0,733.0,778.0
83624,1479.0,27.1,39583.0,16313.0,743.0,736.0
83626,1068.0,42.8,41875.0,18618.0,472.0,596.0
83627,617.0,49.9,54297.0,26104.0,326.0,291.0
83628,4475.0,35.6,32375.0,14672.0,2294.0,2181.0
83629,1800.0,40.9,39792.0,21797.0,941.0,859.0
83631,1210.0,47.4,28224.0,17806.0,654.0,556.0
83632,266.0,51.9,25625.0,16908.0,138.0,128.0
83633,294.0,56.9,31813.0,35836.0,163.0,131.0
83634,25875.0,31.0,59221.0,16711.0,14885.0,10990.0
83636,71.0,20.3,-666666666.0,6018.0,29.0,42.0
83637,284.0,54.9,36016.0,21188.0,180.0,104.0
83638,5876.0,43.3,53850.0,26119.0,2925.0,2951.0
83639,3036.0,35.5,32878.0,16106.0,1478.0,1558.0
83641,3653.0,37.6,39844.0,17437.0,2023.0,1630.0
83642,36685.0,35.2,57089.0,27983.0,17755.0,18930.0
83643,122.0,57.1,45833.0,22399.0,67.0,55.0
83644,9921.0,33.9,51792.0,22109.0,4950.0,4971.0
83645,521.0,60.1,33906.0,22143.0,261.0,260.0
83646,50342.0,33.4,65941.0,25497.0,24424.0,25918.0
83647,20487.0,32.6,44940.0,21426.0,10454.0,10033.0
83648,3273.0,21.3,34375.0,13869.0,1908.0,1365.0
83650,552.0,53.1,39706.0,29261.0,275.0,277.0
83651,29059.0,32.5,36598.0,17194.0,14808.0,14251.0
83654,1616.0,47.0,36667.0,21954.0,874.0,742.0
83655,4483.0,34.2,42535.0,18525.0,2354.0,2129.0
83656,564.0,33.9,38194.0,15337.0,258.0,306.0
83657,193.0,64.5,47216.0,24080.0,94.0,99.0
83660,6103.0,39.2,37756.0,17201.0,3160.0,2943.0
83661,9357.0,35.8,36572.0,16658.0,4581.0,4776.0
83666,24.0,60.4,58750.0,29796.0,12.0,12.0
83669,8492.0,31.4,63843.0,23913.0,4426.0,4066.0
83670,515.0,51.7,46111.0,18047.0,265.0,250.0
83671,10.0,-666666666.0,-666666666.0,,10.0,0.0
83672,8643.0,40.9,38605.0,20139.0,4324.0,4319.0
83676,4242.0,37.6,42625.0,17847.0,2266.0,1976.0
83677,115.0,52.4,50625.0,23823.0,50.0,65.0
83686,47091.0,33.2,46709.0,19314.0,23009.0,24082.0
83687,29367.0,29.0,42899.0,16588.0,14396.0,14971.0
83702,23346.0,35.5,43775.0,35112.0,12001.0,11345.0
83703,15709.0,39.9,49388.0,30606.0,7529.0,8180.0
83704,39795.0,35.8,44558.0,22532.0,19789.0,20006.0
83705,27539.0,34.3,37332.0,22686.0,14310.0,13229.0
83706,31660.0,31.3,44295.0,28264.0,15517.0,16143.0
83709,52110.0,35.3,64376.0,26117.0,26539.0,25571.0
83712,8126.0,42.4,65083.0,42689.0,4155.0,3971.0
83713,27024.0,37.0,57465.0,27045.0,12880.0,14144.0
83714,20014.0,41.0,44193.0,27979.0,9493.0,10521.0
83716,15826.0,37.4,83738.0,34664.0,7911.0,7915.0
83801,6057.0,40.9,49442.0,22979.0,3013.0,3044.0
83802,211.0,35.9,67917.0,20289.0,102.0,109.0
83803,509.0,62.2,46976.0,45494.0,203.0,306.0
83804,1180.0,50.6,38160.0,21432.0,636.0,544.0
83805,8252.0,43.0,38533.0,19910.0,4148.0,4104.0
83806,207.0,48.3,39688.0,14928.0,124.0,83.0
83808,163.0,34.9,29688.0,13147.0,72.0,91.0
93206,2240.0,30.1,43355.0,15325.0,1177.0,1063.0
93207,304.0,56.2,34500.0,21743.0,151.0,153.0
93208,142.0,56.7,81071.0,43782.0,81.0,61.0
93210,21846.0,34.5,47088.0,15701.0,13653.0,8193.0
93212,25618.0,36.1,33756.0,8700.0,18522.0,7096.0
93215,56141.0,29.0,35195.0,10595.0,32500.0,23641.0
93218,845.0,26.3,29375.0,12442.0,438.0,407.0
93219,9570.0,22.2,25000.0,8257.0,4671.0,4899.0
93220,255.0,19.4,-666666666.0,7331.0,167.0,88.0
93221,15488.0,33.5,44463.0,22625.0,7711.0,7777.0
93222,1555.0,50.6,44179.0,28479.0,745.0,810.0
93223,10695.0,26.0,32197.0,11114.0,5069.0,5626.0
93224,459.0,38.9,60114.0,27536.0,246.0,213.0
93225,5373.0,44.3,55313.0,26798.0,2647.0,2726.0
93226,382.0,47.7,44107.0,29310.0,183.0,199.0
93230,65927.0,31.9,52611.0,22670.0,33688.0,32239.0
93234,6936.0,23.0,23238.0,8987.0,3400.0,3536.0
93235,3924.0,25.8,29688.0,10348.0,2161.0,1763.0
93238,1653.0,56.4,58480.0,34400.0,883.0,770.0
93239,1720.0,27.6,41912.0,14960.0,881.0,839.0
93240,5100.0,51.1,22706.0,20258.0,2575.0,2525.0
93241,18541.0,24.6,32490.0,10512.0,9728.0,8813.0
93242,3267.0,33.4,41325.0,20465.0,1674.0,1593.0
93243,1419.0,25.5,64611.0,20174.0,696.0,723.0
93244,293.0,48.7,34500.0,21319.0,162.0,131.0
93245,36708.0,27.2,51850.0,22875.0,18890.0,17818.0
93247,18417.0,27.7,35799.0,13604.0,9403.0,9014.0
93249,2459.0,22.3,32768.0,8892.0,1411.0,1048.0
93250,13493.0,24.4,35616.0,9198.0,7750.0,5743.0
93251,233.0,33.7,38750.0,16661.0,130.0,103.0
93252,3830.0,38.3,31550.0,9659.0,3012.0,818.0
93254,611.0,35.2,37679.0,16720.0,318.0,293.0
93255,627.0,61.5,31250.0,24502.0,257.0,370.0
93256,5591.0,21.7,27305.0,10829.0,2986.0,2605.0
93257,76470.0,29.3,40851.0,16371.0,38481.0,37989.0
93258,1854.0,24.0,20417.0,7061.0,986.0,868.0
93260,162.0,63.2,25089.0,24664.0,100.0,62.0
93261,3317.0,22.8,29528.0,8477.0,1693.0,1624.0
93262,45.0,46.5,-666666666.0,,16.0,29.0
93263,19613.0,27.5,41448.0,15256.0,9763.0,9850.0
93265,2879.0,56.6,47058.0,29555.0,1462.0,1417.0
93266,1378.0,25.2,28700.0,9707.0,640.0,738.0
93267,7010.0,28.4,31865.0,12178.0,3575.0,3435.0
93268,17143.0,32.0,45024.0,19797.0,8622.0,8521.0
93270,5615.0,28.3,30142.0,13213.0,2722.0,2893.0
93271,2155.0,54.0,39345.0,31445.0,1139.0,1016.0
93272,3396.0,24.3,37448.0,12151.0,1853.0,1543.0
93274,70820.0,29.9,44775.0,18292.0,34793.0,36027.0
93276,148.0,23.9,46250.0,17563.0,81.0,67.0
93277,51604.0,33.6,50066.0,23703.0,24943.0,26661.0
93280,27162.0,28.4,39038.0,10749.0,16731.0,10431.0
93283,2319.0,57.1,24821.0,18616.0,1247.0,1072.0
93285,2005.0,56.8,31761.0,23866.0,1033.0,972.0
93286,9950.0,27.5,39783.0,14479.0,5016.0,4934.0
93287,112.0,55.2,58125.0,30029.0,67.0,45.0
93291,53742.0,29.9,52546.0,21780.0,27203.0,26539.0
93292,38107.0,31.9,53507.0,22443.0,19158.0,18949.0
93301,11396.0,31.6,31721.0,20536.0,5434.0,5962.0
93304,52421.0,28.8,35059.0,14398.0,26402.0,26019.0
93305,37194.0,26.1,31179.0,13616.0,19289.0,17905.0
93306,67322.0,30.1,54126.0,21827.0,32689.0,34633.0
93307,82472.0,26.3,33711.0,11853.0,40705.0,41767.0
93308,53639.0,33.7,42543.0,22646.0,26840.0,26799.0
93309,59489.0,32.1,47593.0,23265.0,29171.0,30318.0
93311,42591.0,31.7,86026.0,34121.0,20435.0,22156.0
93312,55539.0,32.7,90495.0,34249.0,27887.0,27652.0
93313,44571.0,29.9,61226.0,20066.0,22926.0,21645.0
93314,22535.0,37.9,95830.0,38474.0,11440.0,11095.0
93401,28571.0,31.0,52730.0,31608.0,14534.0,14037.0
93402,14260.0,47.9,57926.0,32306.0,6978.0,7282.0
93405,33567.0,22.7,40697.0,16090.0,20960.0,12607.0
93410,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
93420,30401.0,46.7,67035.0,34583.0,14936.0,15465.0
93422,31349.0,43.0,65657.0,31633.0,16042.0,15307.0
93424,853.0,63.3,75043.0,52343.0,371.0,482.0
93426,1372.0,41.1,63594.0,30590.0,832.0,540.0
93427,5370.0,43.7,66628.0,33373.0,2890.0,2480.0
93428,6393.0,58.4,59813.0,40682.0,3068.0,3325.0
93429,94.0,59.1,68281.0,22561.0,40.0,54.0
93430,2733.0,58.8,55956.0,41122.0,1383.0,1350.0
93432,1041.0,46.2,60759.0,34510.0,523.0,518.0
93433,13269.0,38.1,47271.0,25898.0,6313.0,6956.0
93434,7123.0,30.1,47518.0,14851.0,3503.0,3620.0
93436,54433.0,34.0,52032.0,22926.0,28007.0,26426.0
93437,3693.0,23.2,65142.0,20830.0,2009.0,1684.0
93440,1680.0,42.1,63177.0,31803.0,820.0,860.0
93441,1212.0,52.1,84773.0,50987.0,618.0,594.0
93442,10896.0,50.7,51010.0,33140.0,5308.0,5588.0
93444,19712.0,39.2,61751.0,28085.0,9590.0,10122.0
93445,7248.0,36.4,43367.0,19220.0,3498.0,3750.0
93446,43356.0,39.4,62529.0,32632.0,21381.0,21975.0
93449,7746.0,51.9,65859.0,39375.0,3684.0,4062.0
93450,791.0,25.7,40469.0,12703.0,373.0,418.0
93451,4212.0,34.1,55670.0,25361.0,2054.0,2158.0
93452,609.0,39.4,38333.0,19782.0,352.0,257.0
93453,3575.0,42.5,58190.0,29267.0,1825.0,1750.0
93454,36509.0,33.3,50912.0,22739.0,18379.0,18130.0
93455,42919.0,40.6,69602.0,30745.0,20583.0,22336.0
93458,55651.0,26.0,44209.0,14083.0,28978.0,26673.0
93460,5348.0,50.3,96071.0,56054.0,2685.0,2663.0
93461,1589.0,31.4,63750.0,26442.0,911.0,678.0
93463,7822.0,50.4,66146.0,44414.0,3991.0,3831.0
93465,9738.0,42.4,80884.0,35409.0,4748.0,4990.0
93501,5411.0,36.0,30250.0,16260.0,2822.0,2589.0
93505,13324.0,37.2,51238.0,22300.0,6795.0,6529.0
93510,7216.0,44.9,85096.0,32998.0,3765.0,3451.0
93512,143.0,63.3,16625.0,18722.0,36.0,107.0
93513,1541.0,48.3,44583.0,25978.0,811.0,730.0
93514,14250.0,46.7,51218.0,29460.0,7142.0,7108.0
93516,2347.0,44.1,35872.0,16612.0,1041.0,1306.0
93517,591.0,54.8,61940.0,34192.0,325.0,266.0
93518,1131.0,53.9,45382.0,32729.0,580.0,551.0
93519,89.0,74.0,22083.0,19882.0,45.0,44.0
93522,15.0,-666666666.0,-666666666.0,,7.0,8.0
93523,2926.0,26.0,52569.0,21337.0,1430.0,1496.0
93524,454.0,22.0,-666666666.0,21790.0,445.0,9.0
93526,713.0,50.1,58958.0,28995.0,352.0,361.0
93527,2125.0,47.1,52170.0,38910.0,1079.0,1046.0
93528,49.0,71.6,-666666666.0,15180.0,19.0,30.0
93529,419.0,34.5,39760.0,26051.0,364.0,55.0
93530,56.0,60.3,28333.0,14946.0,24.0,32.0
93531,409.0,53.5,82622.0,47454.0,208.0,201.0
93532,2476.0,41.5,62688.0,28375.0,1141.0,1335.0
93534,39563.0,32.9,35892.0,17811.0,19181.0,20382.0
93535,73606.0,30.1,44399.0,16269.0,35229.0,38377.0
93536,69988.0,35.8,70577.0,26042.0,37475.0,32513.0
93541,766.0,30.6,54643.0,18728.0,367.0,399.0
93543,13251.0,35.1,56279.0,18061.0,6732.0,6519.0
93544,944.0,60.2,51750.0,45260.0,514.0,430.0
93545,2214.0,40.6,32473.0,18444.0,1155.0,1059.0
93546,9681.0,35.1,70607.0,28253.0,5091.0,4590.0
93549,364.0,46.4,44261.0,32279.0,175.0,189.0
93550,74561.0,26.8,38316.0,14144.0,36660.0,37901.0
93551,50306.0,37.9,80663.0,30370.0,24595.0,25711.0
93552,39943.0,27.7,56163.0,15921.0,19368.0,20575.0
93553,2242.0,47.8,50132.0,24091.0,1241.0,1001.0
93554,116.0,69.6,26280.0,16139.0,64.0,52.0
93555,32376.0,36.4,61221.0,28697.0,16047.0,16329.0
93558,249.0,53.7,24306.0,18851.0,78.0,171.0
93560,19371.0,33.2,59142.0,22855.0,9779.0,9592.0
93561,34851.0,39.3,57433.0,24708.0,20137.0,14714.0
93562,1877.0,39.8,31645.0,22791.0,966.0,911.0
93563,344.0,55.7,85250.0,29762.0,213.0,131.0
93591,6483.0,30.9,41972.0,18910.0,3463.0,3020.0
93592,16.0,-666666666.0,-666666666.0,,9.0,7.0
93601,2050.0,42.3,53594.0,30718.0,1026.0,1024.0
93602,4074.0,48.0,58168.0,28193.0,1985.0,2089.0
93603,271.0,63.5,36875.0,33137.0,132.0,139.0
93604,967.0,45.5,60652.0,31976.0,427.0,540.0
93605,243.0,49.2,84375.0,34293.0,130.0,113.0
93606,424.0,25.0,23750.0,10792.0,200.0,224.0
93608,804.0,30.9,30523.0,9270.0,429.0,375.0
93609,6282.0,26.0,47361.0,15298.0,3073.0,3209.0
93610,24206.0,35.7,40327.0,13566.0,8923.0,15283.0
93611,47559.0,36.3,78482.0,29960.0,22931.0,24628.0
93612,34415.0,31.1,39801.0,18678.0,16350.0,18065.0
93614,11245.0,46.7,46551.0,26736.0,5683.0,5562.0
93615,6135.0,23.8,27525.0,9566.0,3134.0,3001.0
93616,2455.0,32.8,31108.0,15342.0,1323.0,1132.0
93618,29022.0,28.8,38110.0,13752.0,15552.0,13470.0
93619,29476.0,38.5,106235.0,42445.0,14480.0,14996.0
93620,9825.0,32.4,34579.0,13805.0,5141.0,4684.0
93621,316.0,62.3,32014.0,32774.0,155.0,161.0
93622,9558.0,25.6,32865.0,13528.0,5154.0,4404.0
93623,51.0,46.7,23269.0,16722.0,18.0,33.0
93624,1377.0,28.5,34676.0,10128.0,774.0,603.0
93625,7049.0,32.8,45230.0,21272.0,3647.0,3402.0
93626,773.0,57.2,32560.0,40340.0,419.0,354.0
93627,51.0,18.5,-666666666.0,6167.0,30.0,21.0
93628,240.0,48.4,58977.0,21629.0,119.0,121.0
93630,18407.0,30.3,48115.0,17243.0,9413.0,8994.0
93631,16576.0,33.7,55266.0,23565.0,8246.0,8330.0
93633,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
93634,24.0,56.2,-666666666.0,22521.0,10.0,14.0
93635,38929.0,30.5,46933.0,17620.0,19290.0,19639.0
93636,11341.0,43.4,74538.0,30534.0,5524.0,5817.0
93637,40515.0,29.5,48974.0,17449.0,19960.0,20555.0
93638,48805.0,26.6,37280.0,12745.0,25526.0,23279.0
93640,11902.0,27.4,25019.0,8974.0,6457.0,5445.0
93641,598.0,31.8,33622.0,17783.0,421.0,177.0
93643,2674.0,48.2,41875.0,23082.0,1369.0,1305.0
93644,7308.0,56.1,43376.0,26487.0,3640.0,3668.0
93645,606.0,45.6,61589.0,16305.0,222.0,384.0
93646,10785.0,24.8,27906.0,10118.0,5192.0,5593.0
93647,12320.0,24.4,33205.0,9742.0,6021.0,6299.0
93648,15648.0,25.7,35499.0,11259.0,8067.0,7581.0
93650,3428.0,32.8,30205.0,14429.0,1582.0,1846.0
93651,1830.0,49.3,88080.0,31445.0,891.0,939.0
93652,415.0,30.1,28750.0,10183.0,231.0,184.0
93653,1115.0,49.5,60750.0,31116.0,585.0,530.0
93654,30665.0,30.7,48817.0,16928.0,15695.0,14970.0
93656,6883.0,26.8,43864.0,14138.0,3512.0,3371.0
93657,35768.0,32.6,47781.0,18992.0,17321.0,18447.0
93660,4582.0,23.7,26978.0,9275.0,2308.0,2274.0
93662,30340.0,31.6,43790.0,16791.0,15513.0,14827.0
93664,701.0,44.6,78750.0,38483.0,416.0,285.0
93665,449.0,47.4,29607.0,16328.0,303.0,146.0
93666,524.0,22.7,23313.0,8912.0,234.0,290.0
93667,1985.0,48.0,54459.0,26976.0,1108.0,877.0
93668,1285.0,34.0,28571.0,11144.0,649.0,636.0
93669,230.0,59.1,2499.0,15866.0,81.0,149.0
93673,959.0,27.6,37333.0,11546.0,533.0,426.0
93675,2566.0,52.0,60743.0,26115.0,1318.0,1248.0
93701,10602.0,25.9,20201.0,7763.0,5602.0,5000.0
93702,48181.0,25.5,27372.0,9399.0,24334.0,23847.0
93703,35127.0,26.9,28663.0,11123.0,18133.0,16994.0
93704,26369.0,38.2,45866.0,27808.0,12299.0,14070.0
93705,38600.0,29.7,32485.0,13843.0,18670.0,19930.0
93706,38963.0,27.1,29275.0,11979.0,19464.0,19499.0
93710,32701.0,26.8,42286.0,20243.0,15912.0,16789.0
93711,37651.0,43.6,65678.0,39697.0,17805.0,19846.0
93720,46300.0,36.5,75200.0,35391.0,21755.0,24545.0
93721,6445.0,33.4,16597.0,10914.0,3864.0,2581.0
93722,79727.0,29.3,55500.0,20444.0,39446.0,40281.0
93723,8809.0,37.2,65045.0,25516.0,4542.0,4267.0
93725,25884.0,26.7,35974.0,12576.0,12591.0,13293.0
93726,41140.0,28.7,32796.0,15576.0,20184.0,20956.0
93727,70774.0,29.8,45760.0,18828.0,35939.0,34835.0
93728,14791.0,33.1,32215.0,17446.0,7432.0,7359.0
93730,10896.0,39.1,118396.0,50065.0,5522.0,5374.0
93901,26642.0,35.0,48514.0,23631.0,13378.0,13264.0
93905,60905.0,26.0,41607.0,11983.0,32061.0,28844.0
93906,62073.0,29.7,56358.0,19643.0,30474.0,31599.0
93907,21152.0,39.7,68497.0,27797.0,10796.0,10356.0
93908,12675.0,46.9,108093.0,50630.0,6178.0,6497.0
93920,765.0,46.6,81125.0,56100.0,454.0,311.0
93921,3169.0,53.4,66231.0,44253.0,1479.0,1690.0
93923,13141.0,58.3,105714.0,63976.0,6108.0,7033.0
93924,5882.0,51.8,88926.0,54331.0,2792.0,3090.0
93925,1708.0,32.5,70909.0,23642.0,905.0,803.0
93926,8735.0,27.0,50933.0,16152.0,4394.0,4341.0
93927,17270.0,25.8,52642.0,13895.0,8475.0,8795.0
93928,308.0,22.8,80707.0,27793.0,177.0,131.0
93930,16234.0,26.3,47262.0,16754.0,9027.0,7207.0
93932,466.0,48.0,94643.0,50682.0,287.0,179.0
93933,22634.0,35.5,52736.0,24855.0,10929.0,11705.0
93940,33685.0,37.8,67513.0,38374.0,17128.0,16557.0
93943,7.0,-666666666.0,-666666666.0,,0.0,7.0
93950,15241.0,49.3,71969.0,44343.0,7306.0,7935.0
93953,4766.0,57.7,100268.0,59833.0,2191.0,2575.0
93954,222.0,31.8,39167.0,12520.0,103.0,119.0
93955,33709.0,31.1,55678.0,22582.0,16617.0,17092.0
93960,27334.0,35.2,50504.0,10976.0,18628.0,8706.0
93962,878.0,35.6,81500.0,32891.0,455.0,423.0
94002,26483.0,41.0,102090.0,53517.0,13079.0,13404.0
94005,4330.0,42.9,78542.0,46843.0,2090.0,2240.0
94010,41480.0,41.9,109775.0,74474.0,20682.0,20798.0
94014,47818.0,37.6,71739.0,26459.0,23626.0,24192.0
94015,61591.0,39.6,76978.0,30658.0,29861.0,31730.0
94019,18199.0,44.4,100394.0,51792.0,8897.0,9302.0
94020,1435.0,53.5,99716.0,56165.0,692.0,743.0
94021,115.0,58.6,92375.0,53057.0,42.0,73.0
94022,19358.0,47.9,165534.0,97152.0,9406.0,9952.0
94024,22349.0,46.1,167384.0,85227.0,11001.0,11348.0
94025,40372.0,39.2,115444.0,69074.0,19466.0,20906.0
94027,7110.0,47.5,220583.0,129577.0,3581.0,3529.0
94028,6788.0,50.9,161205.0,123145.0,3278.0,3510.0
94030,21867.0,45.4,88451.0,42042.0,10489.0,11378.0
94037,3080.0,45.3,150071.0,47892.0,1508.0,1572.0
94038,3000.0,46.9,106429.0,50898.0,1560.0,1440.0
94040,33852.0,35.7,99375.0,54558.0,17131.0,16721.0
94041,13219.0,36.2,92125.0,59394.0,6615.0,6604.0
94043,28189.0,35.7,97552.0,53373.0,14304.0,13885.0
94044,37943.0,41.7,94453.0,43956.0,18357.0,19586.0
94060,1764.0,38.2,80417.0,36137.0,871.0,893.0
94061,37176.0,37.1,79833.0,39610.0,18087.0,19089.0
94062,27142.0,43.8,125060.0,70247.0,13403.0,13739.0
94063,31497.0,31.0,52818.0,22108.0,16808.0,14689.0
94065,11109.0,40.4,132337.0,65446.0,5379.0,5730.0
94066,41636.0,38.5,78911.0,35342.0,20383.0,21253.0
94070,29531.0,42.0,117679.0,59527.0,14530.0,15001.0
94074,253.0,45.2,84500.0,43311.0,177.0,76.0
94080,65200.0,37.8,77058.0,31603.0,32499.0,32701.0
94085,23476.0,31.1,91808.0,36586.0,12156.0,11320.0
94086,45775.0,33.7,96919.0,47097.0,24190.0,21585.0
94087,54362.0,39.4,114771.0,52479.0,27319.0,27043.0
94089,20505.0,34.9,85769.0,35701.0,10190.0,10315.0
94102,25881.0,43.3,22517.0,30693.0,15030.0,10851.0
94103,23907.0,40.2,43364.0,40126.0,13760.0,10147.0
94104,211.0,55.1,48750.0,84811.0,87.0,124.0
94105,5553.0,35.6,163949.0,144416.0,3013.0,2540.0
94107,27856.0,36.4,114439.0,71298.0,14484.0,13372.0
94108,13709.0,44.4,35427.0,47563.0,6893.0,6816.0
94109,55519.0,37.0,60722.0,58033.0,27853.0,27666.0
94110,72128.0,36.0,82111.0,46951.0,37502.0,34626.0
94111,3496.0,48.3,89722.0,86071.0,1788.0,1708.0
